income,sex,university,hsgrade,grant,dropout
19184.95935,male,florence,77,no,no
17883.19106,male,florence,66,no,no
11626.79431,male,florence,85,no,no
12365.52846,male,florence,81,no,no
10424.23984,male,florence,60,no,no
16858.73984,male,florence,88,no,no
12326.96078,male,florence,91,no,no
11113.33333,male,florence,100,no,no
12364.4549,male,florence,80,no,no
13145.916,male,florence,68,no,no
11030.4065,female,florence,83,no,no
19603,male,florence,80,no,no
12242.29412,male,florence,85,no,no
16205.96491,male,florence,82,no,no
18344.46386,male,florence,70,no,no
10073.03922,male,florence,73,no,no
17598.37398,male,florence,60,no,no
14113.70569,male,florence,98,no,no
11870.09593,male,florence,75,no,no
14566.58537,female,florence,81,no,no
16192.63158,male,florence,61,no,no
16746.50407,male,florence,61,no,no
17424.5098,female,florence,66,no,no
14246.34146,female,florence,68,no,no
13757.72358,female,florence,60,no,no
17274.53659,female,florence,72,no,no
11835.39431,female,florence,100,no,no
16005.88235,male,florence,100,no,no
15513.00813,female,florence,72,no,no
17028.50813,male,florence,91,no,no
13893.73529,female,florence,66,no,no
10382.27158,male,florence,74,no,no
17545.93496,female,florence,60,no,no
16102.03252,female,florence,80,no,no
11473.52941,male,florence,97,no,no
10976.47059,male,florence,100,no,no
12321.78344,female,florence,97,no,no
15946.74797,male,florence,100,no,yes
14120.96829,female,florence,95,no,no
14059.29825,female,florence,88,no,no
11376.96078,male,florence,76,no,no
10795.37398,female,florence,100,no,no
18388.86179,male,florence,62,no,no
10781,female,florence,93,no,yes
11526.47059,female,florence,70,no,no
11760.7,male,florence,85,no,no
14457.05263,female,florence,100,no,no
11975.20325,male,florence,100,no,no
15940.2439,male,florence,98,no,no
17208,male,florence,70,no,no
19949.7561,female,florence,97,no,no
17746.98537,female,florence,100,no,no
16244.11765,male,florence,100,no,no
12365.07724,male,florence,60,no,no
19519.5122,female,florence,100,no,no
16124.05041,male,florence,85,no,no
10140.6386,male,florence,80,no,no
15256.37255,female,florence,95,no,no
13408.81569,male,florence,83,no,no
18430.89431,male,florence,75,no,no
15708.63431,male,florence,96,no,no
12985,female,florence,67,no,no
11827.33171,male,florence,80,no,no
11667.47967,male,florence,86,no,no
18172.20098,male,florence,74,no,no
11948.40764,male,florence,60,no,no
13658.0825,male,florence,65,no,no
10699.5098,female,florence,68,no,no
10897.82353,male,florence,73,no,no
17127.84314,male,florence,76,no,no
12189.5122,female,florence,70,no,no
10303.95541,male,florence,61,no,no
13119.95122,female,florence,85,no,no
19828.13725,female,florence,80,no,no
17331.63922,female,florence,90,no,no
14115.25203,female,florence,87,no,no
16338.8535,male,florence,60,no,no
19665.39216,male,florence,80,no,no
19568.75,male,florence,100,no,no
13012.15041,female,florence,60,no,no
19471.96078,male,florence,100,no,no
14888.15366,female,florence,65,no,no
12582.26752,male,florence,70,no,no
17572.54902,male,florence,83,no,no
13883.50877,male,florence,75,no,no
10635.78431,female,florence,82,no,no
19613.56585,male,florence,80,no,no
12439.02439,male,florence,87,no,no
12191.78947,female,florence,100,no,no
13606.91057,female,florence,83,no,no
11595.15789,male,florence,95,no,no
16650,female,florence,75,no,no
18744.72683,male,florence,78,no,no
14268.07018,male,florence,85,no,no
12568.21138,female,florence,100,no,no
13102.03252,female,florence,75,no,no
17066.76471,female,florence,100,no,no
10345.93496,male,florence,72,no,no
13808.98246,male,florence,84,no,no
12209.80392,female,florence,95,no,no
16729.47368,male,florence,82,no,no
13252.03252,male,florence,64,no,no
17929.5122,male,florence,80,no,no
14178.97561,female,florence,72,no,no
17598.37398,male,florence,78,no,no
15765.02877,female,florence,100,no,no
19765.19608,female,florence,60,no,no
18219.02439,male,florence,96,no,no
16243.94904,female,florence,62,no,no
13804.47154,male,florence,80,no,no
17091.54472,male,florence,60,no,no
12501.21951,female,florence,100,no,no
17639.93496,male,florence,60,no,no
17796.34146,female,florence,85,no,no
13905.28455,male,florence,86,no,no
11004.41176,male,florence,69,no,no
13887.72188,female,florence,68,no,no
16681.56863,female,florence,64,no,no
19113.65041,male,florence,65,no,no
17616.49123,male,florence,64,no,no
13819.5122,female,florence,70,no,no
12010.1626,male,florence,65,no,no
12834.78526,female,florence,64,no,no
18835.69106,female,florence,71,no,no
18628.04878,male,florence,80,no,no
16325.20325,female,florence,95,no,no
12825.20325,female,florence,90,no,no
16271.1451,female,florence,73,no,no
13184.47154,female,florence,66,no,no
18467.07317,female,florence,88,no,no
19488.21138,male,florence,83,no,no
19696.60098,female,florence,75,no,no
15940.68627,female,florence,75,no,no
10853.89024,female,florence,75,no,no
13157.31707,female,florence,70,no,no
16426.37398,female,florence,95,no,no
18991.57895,male,florence,100,no,no
11156.38596,male,florence,73,no,no
11663.84412,female,florence,88,no,no
10884.10163,female,florence,82,no,no
16492.64706,male,florence,92,no,no
17240.87719,male,florence,90,no,no
10450.98039,male,florence,90,no,no
18980.07843,female,florence,78,no,no
14164.22764,male,florence,100,no,no
13669.10569,male,florence,80,no,no
19292.07211,male,florence,60,no,no
14402.48374,female,florence,100,no,no
11315.04065,male,florence,99,no,no
13809.34959,male,florence,74,no,no
17248.77193,female,florence,96,no,yes
12580.20421,male,florence,84,no,no
10061.47059,female,florence,85,no,no
16289.82456,male,florence,94,no,no
12902.03252,female,florence,100,no,no
10828.69919,female,florence,100,no,no
11733.33333,female,florence,100,no,no
13046.68632,female,florence,80,no,no
11201.1875,female,florence,73,no,no
13105.28455,female,florence,64,no,no
15512.19512,female,florence,89,no,yes
12420.38217,male,florence,80,no,no
19561.99187,female,florence,60,no,yes
18482.58246,female,florence,100,no,no
18330.4878,female,florence,100,no,no
18209.7561,male,florence,100,no,no
16655.39216,male,florence,100,no,yes
16930,female,florence,100,no,no
14095.02157,female,florence,81,no,no
17638.30081,female,florence,75,no,no
17632.73252,male,florence,98,no,no
14582.68293,female,florence,100,no,no
18414.11382,male,florence,100,no,no
12703.65854,female,florence,94,no,no
15062.60163,female,florence,90,no,no
11404.67368,male,florence,90,no,no
14842.6875,male,florence,62,no,no
13739.84375,female,florence,93,no,no
16227.64228,female,florence,76,no,no
12734.31373,male,florence,100,no,no
14675.10294,female,florence,100,no,no
16876.58537,female,florence,70,no,yes
18852.23577,male,florence,60,no,no
16966.87898,male,florence,100,no,no
14252.11382,female,florence,91,no,no
15485.36585,male,florence,94,no,no
18189.80407,male,florence,84,no,no
18382.99837,male,florence,100,no,no
15750.9439,female,florence,94,no,no
14798.77451,male,florence,94,no,no
10646.56863,female,florence,92,no,no
10162.60163,male,florence,62,no,no
10669.42675,female,florence,83,no,no
17055.1935,female,florence,78,no,no
15401.31765,male,florence,100,no,no
13076.31847,male,florence,100,no,no
15293.49593,male,florence,98,no,no
18717.9,female,florence,100,no,no
13892.68293,female,florence,100,no,no
13108.94268,female,florence,95,no,no
12758.2561,female,florence,80,no,yes
18804.1813,female,florence,63,no,no
12212.43902,female,florence,83,no,yes
15934.14634,female,florence,95,no,no
19997.3614,male,florence,86,no,no
16982.61667,male,florence,72,no,no
13343.62745,male,florence,90,no,no
16918.69919,female,florence,70,no,no
10961.00938,female,florence,100,no,no
11325.55938,female,florence,100,no,no
14119.12602,male,florence,81,no,no
18494.40637,male,florence,71,no,no
15335.86179,female,florence,99,no,no
13206.91057,male,florence,92,no,no
15951.47059,female,florence,72,no,no
18473.40351,female,florence,100,no,no
15678.06911,female,florence,100,no,yes
19954.59649,male,florence,62,no,no
17066.32764,male,florence,68,no,no
17174.39024,male,florence,69,no,no
18808.53659,male,florence,60,no,no
15895.12195,male,florence,80,no,no
13277.72351,female,florence,89,no,no
15194.60784,male,florence,85,no,no
17563.46098,female,florence,82,no,no
13530.87719,female,florence,86,no,no
12236.56098,female,florence,60,no,no
10432.84314,female,florence,96,no,no
14379.9187,male,florence,86,no,no
17615.2439,female,florence,73,no,no
14378.13821,male,florence,83,no,no
17498.36176,female,florence,96,no,no
11522.02745,male,florence,66,no,no
13542.01707,male,florence,65,no,no
12810.41057,male,florence,100,no,no
16828.92647,female,florence,67,no,no
15551.62602,male,florence,100,no,no
17084.63415,female,florence,88,no,no
16505.84634,male,florence,89,no,yes
12384.95935,female,florence,68,no,no
19553.33333,female,florence,80,no,no
14442.11579,female,florence,89,no,no
16027.01754,male,florence,82,no,yes
15959.31373,female,florence,70,no,no
19044.30894,female,florence,61,no,no
14295.48627,male,florence,81,no,no
14851.62602,female,florence,100,no,no
17013.21138,male,florence,68,no,yes
18489.70588,male,florence,73,no,no
15028.71463,female,florence,61,no,no
14408.03922,male,florence,60,no,yes
13562.60163,male,florence,70,no,no
17452.68627,male,florence,87,no,no
16729.26829,female,florence,78,no,no
18125.86275,female,florence,65,no,no
16502.7402,male,florence,94,no,no
15458.94309,female,florence,90,no,no
10618.69919,female,florence,94,no,no
19504.87805,female,florence,86,no,no
17744.11765,female,florence,86,no,no
17000.81301,male,florence,100,no,no
19100.88235,female,florence,90,no,no
11335.78431,male,florence,60,no,no
12711.17236,male,florence,98,no,no
12841.1465,male,florence,91,no,no
19772,male,florence,100,no,no
13945.57193,male,florence,73,no,no
13502.60569,female,florence,100,no,no
13892.15686,male,florence,99,no,no
18999.18699,female,florence,70,no,no
16376.61382,male,florence,100,no,no
12889.21,male,florence,80,no,no
14050.4065,male,florence,100,no,no
15112.2549,female,florence,80,no,no
15684.14634,male,florence,68,no,no
11195.58824,female,florence,80,no,yes
18319.26829,male,florence,100,no,no
19429.26829,female,florence,79,no,no
17079.00081,female,florence,75,no,no
19327.47549,male,florence,100,no,yes
16768.04715,male,florence,68,no,no
13843.49593,female,florence,100,no,no
12042.80688,female,florence,100,no,no
18659.375,female,florence,92,no,no
16354.90196,female,florence,100,no,no
19539.6875,female,florence,60,no,no
17748.78049,male,florence,84,no,no
19031.21626,male,florence,100,no,no
10912.63158,female,florence,100,no,no
14955.82033,female,florence,98,no,no
11537.39837,female,florence,100,no,no
14097.07317,female,florence,82,no,no
15324.06504,female,florence,77,no,yes
10245.54472,female,florence,73,no,no
12499.7561,female,florence,98,no,no
16071.60081,female,florence,90,no,no
13884.06911,male,florence,61,no,no
10425.35784,male,florence,67,no,no
19411,male,florence,65,no,no
15521.56863,male,florence,60,no,no
12643.62745,female,florence,100,no,no
15010.56911,female,florence,75,no,no
14208.53659,male,florence,60,no,no
12727.7193,male,florence,80,no,no
13092.43509,female,florence,82,no,no
13935.36585,female,florence,92,no,no
12280.50704,female,florence,93,no,no
10465.61404,male,florence,97,no,no
16234.31373,male,florence,74,no,no
17114.97059,male,florence,60,no,no
11579.26829,female,florence,100,no,no
12242.80702,male,florence,90,no,yes
14744.54706,female,florence,61,no,yes
13279.26829,female,florence,100,no,no
19925.98039,female,florence,95,no,yes
19419.10569,male,florence,90,no,no
16136.63158,female,florence,72,no,no
11348.96098,male,florence,80,no,no
12918.69919,female,florence,76,no,no
18780.0813,female,florence,95,no,no
13078.96491,female,florence,100,no,no
11153.25203,male,florence,65,no,no
19843.13725,female,florence,100,no,no
18412.97941,male,florence,98,no,no
13866.53039,female,florence,99,no,no
15831.62602,female,florence,94,no,no
11588.09837,female,florence,96,no,yes
14264.90244,female,florence,77,no,no
15393.62745,female,florence,94,no,no
12159.31373,female,florence,82,no,no
14585.35032,female,florence,61,no,no
13419.16176,female,florence,78,no,yes
12369.9187,male,florence,98,no,no
16490.69404,male,florence,78,no,no
17096.58537,male,florence,85,no,no
18075.98039,female,florence,100,no,no
11481.78344,female,florence,73,no,no
16873.85294,female,florence,78,no,no
16705.96491,male,florence,77,no,no
15751.21951,male,florence,89,no,no
17790.68627,female,florence,100,no,no
15019.10569,male,florence,96,no,no
19675.74878,male,florence,100,no,no
15689.29268,male,florence,83,no,no
12909.31373,male,florence,88,no,no
14740.2439,female,florence,69,no,no
13263.00813,female,florence,80,no,no
18722.76423,female,florence,100,no,no
13465.44715,female,florence,90,no,no
13015.78455,female,florence,98,no,no
14529.6748,female,florence,100,no,no
13911.21951,female,florence,100,no,no
12030.5,male,florence,66,no,no
15568.98246,male,florence,100,no,no
14309.34959,male,florence,62,no,no
19825,female,florence,84,no,no
13732.13821,male,florence,100,no,no
14849.68039,female,florence,62,no,yes
12320.38526,female,florence,100,no,no
16504.63415,male,florence,74,no,yes
12964.63415,female,florence,71,no,no
12151.21951,male,florence,60,no,yes
13556.82927,male,florence,98,no,no
11147.37398,female,florence,90,no,no
17223.03922,male,florence,63,no,no
18689.7561,female,florence,90,no,no
16571.54472,male,florence,62,no,no
14082.92683,male,florence,69,no,no
12630.06369,male,florence,71,no,no
16155.32358,male,florence,68,no,no
13669.39431,female,florence,74,no,no
13346.1451,male,florence,64,no,no
18144.19608,male,florence,60,no,yes
12650.4902,male,florence,72,no,no
16617.43171,female,florence,72,no,no
11380.4878,female,florence,80,no,no
15834.38699,female,florence,90,no,no
10556.91057,female,florence,70,no,no
12937.2549,female,florence,84,no,no
12559.42276,male,florence,76,no,yes
15164.5813,female,florence,93,no,no
13830.91463,female,florence,100,no,no
14463.23529,female,florence,83,no,no
19472.35772,male,florence,100,no,no
10601.32484,female,florence,90,no,no
18525.40625,female,florence,100,no,no
14799.18699,male,florence,100,no,no
17025.58824,female,florence,100,no,no
12685.35032,female,florence,84,no,no
13139.38235,female,florence,100,no,no
19232.54065,female,florence,92,no,no
18016.63158,male,florence,62,no,no
14128.04065,female,florence,100,no,yes
16327.51592,female,florence,100,no,no
14081.86275,female,florence,100,no,no
13691.78862,male,florence,68,no,yes
16557.35294,male,florence,100,no,no
11147.56098,male,florence,74,no,no
19987.96748,female,florence,95,no,no
12635.30081,female,florence,92,no,no
13319.64912,male,florence,60,no,yes
11982.3662,male,florence,67,no,yes
14984.55285,male,florence,60,no,yes
11897.15447,male,florence,86,no,no
18321.13821,female,florence,80,no,no
18177.54797,female,florence,100,no,no
12669.69263,female,florence,74,no,no
18403.62745,female,florence,72,no,no
14980.88618,female,florence,100,no,no
12473.98374,male,florence,66,no,yes
12008.53659,female,florence,100,no,no
19232.84314,male,florence,75,no,no
17600,male,florence,100,no,no
13186.17886,male,florence,70,no,no
11867.15447,female,florence,94,no,no
17130.57325,female,florence,100,no,no
18952.66877,male,florence,70,no,no
11655.24608,male,florence,66,no,no
17992.39,male,florence,63,no,yes
18685.29412,female,florence,97,no,no
11876.71382,male,florence,90,no,no
12501.23171,male,florence,98,no,no
17967.94118,female,florence,65,no,yes
17085.22764,female,florence,97,no,no
17768.69919,female,florence,81,no,no
14554.26829,male,florence,68,no,no
13198.85614,male,florence,83,no,no
17039.28455,female,florence,96,no,yes
14297.56098,female,florence,100,no,no
10050.705,male,florence,66,no,yes
11683.82353,female,florence,65,no,yes
16538.24561,female,florence,83,no,no
18305.01176,female,florence,68,no,no
15714.51176,female,florence,100,no,yes
13127.5935,female,florence,82,no,no
10992.64706,male,florence,70,no,no
15032.54412,female,florence,78,no,no
16043.90244,male,florence,83,no,no
12158.24561,male,florence,75,no,no
11305.09554,female,florence,82,no,no
12782.52439,female,florence,90,no,no
17414.30882,female,florence,85,no,yes
15215.44715,male,florence,84,no,no
18229.55719,female,florence,80,no,no
18543.62745,male,florence,96,no,no
13645.07317,male,florence,95,no,no
14726.82927,male,florence,62,no,yes
16742.84314,male,florence,73,no,no
12642.63627,male,florence,100,no,no
18669.5122,female,florence,84,no,no
11620.73171,female,florence,62,no,no
16720.09804,male,florence,60,no,no
11338.59649,female,florence,86,no,no
17936.91057,male,florence,60,no,no
12748.995,male,florence,70,no,yes
18140.12739,female,florence,75,no,yes
17441.05691,male,florence,92,no,no
14724.44634,male,florence,62,no,no
14215.68627,male,florence,64,no,no
18192.68293,male,florence,70,no,yes
18024.09675,male,florence,85,no,no
11977.89474,female,florence,100,no,no
13246.34146,female,florence,100,no,no
14286.95588,male,florence,71,no,no
16034.10784,male,florence,68,no,no
12064.98529,female,florence,78,no,no
18928.57941,female,florence,100,no,yes
19812.19512,male,florence,60,no,yes
17641.73171,male,florence,77,no,no
17062.50596,female,florence,100,no,no
15061.62745,male,florence,100,no,no
14706.91057,male,florence,61,no,no
11654.70588,female,florence,80,no,no
17904.60784,male,florence,100,no,no
12861.14706,female,florence,100,no,no
14959.80196,male,florence,76,no,no
17723.57724,female,florence,70,no,no
15251.22807,male,florence,82,no,no
18050.4065,male,florence,60,no,no
15221.95122,male,florence,94,no,no
12343.27317,female,florence,100,no,no
16258.51138,female,florence,100,no,no
16533.73984,male,florence,86,no,yes
15609.12281,male,florence,93,no,yes
19031.1878,male,florence,71,no,yes
17218.99118,female,florence,100,no,no
17506.14216,female,florence,79,no,no
15068.53659,male,florence,82,no,no
16452.46569,male,florence,97,no,no
15017.64706,male,florence,67,no,no
18520.09804,female,florence,62,no,no
15272.84553,male,florence,65,no,no
10501.21951,female,florence,72,no,no
19219.29825,male,florence,78,no,no
16735.77236,male,florence,92,no,no
12906.91057,male,florence,95,no,no
10323.2293,male,florence,70,no,no
19702.27642,female,florence,92,no,no
16644.30894,male,florence,63,no,yes
19201.21138,female,florence,100,no,no
19785.36585,male,florence,90,no,no
11827.82033,male,florence,82,no,no
17924.64561,male,florence,97,no,yes
17209.31373,male,florence,100,no,no
15548.78947,male,florence,80,no,no
18485.29412,male,florence,100,no,no
15635.36585,female,florence,80,no,no
17119.11765,female,florence,100,no,no
14130.3125,male,florence,60,no,no
14023.82316,male,florence,80,no,no
13564.21053,male,florence,63,no,no
15667.47967,male,florence,90,no,no
17803.62439,male,florence,80,no,yes
13771.95122,male,florence,83,no,no
16248.40764,male,florence,64,no,yes
13851.96078,male,florence,74,no,no
13670.87719,male,florence,65,no,no
11662.60163,male,florence,68,no,no
16936.68137,male,florence,74,no,no
15419.11765,female,florence,60,no,no
10224.5098,female,florence,78,no,no
10903.78529,female,florence,100,no,no
15594.11765,female,florence,65,no,yes
11314.47154,male,florence,72,no,no
10597.75439,male,florence,60,no,yes
18231.30081,male,florence,60,no,no
18581.30081,female,florence,98,no,no
19309.57353,male,florence,74,no,yes
12433.75294,female,florence,82,no,no
13241.86992,female,florence,99,no,no
14403.51301,male,florence,70,no,no
12184.7561,male,florence,62,no,no
17176.75,male,florence,100,no,no
16692.64706,female,florence,60,no,no
15966.27451,male,florence,64,no,yes
14929.90196,female,florence,75,no,no
14721.07843,male,florence,85,no,no
16018.29268,male,florence,80,no,no
18375.60976,female,florence,100,no,no
13352.43902,male,florence,86,no,no
14466.79412,male,florence,100,no,no
13140.68627,female,florence,95,no,no
11642.0625,male,florence,90,no,no
16867.80081,male,florence,75,no,no
12157.07317,male,florence,67,no,no
19732.19649,female,florence,100,no,no
16803.66316,female,florence,100,no,no
14382.52033,male,florence,95,no,no
16889.02439,male,florence,70,no,no
11246.56863,female,florence,60,no,no
15919.7561,female,florence,98,no,no
17404.66667,female,florence,92,no,no
15769.82456,female,florence,92,no,no
19345.26316,male,florence,95,no,no
18085.36585,male,florence,100,no,no
17627.64706,male,florence,78,no,no
13793.08943,female,florence,81,no,no
17233.82353,female,florence,73,no,no
17662.64228,female,florence,60,no,no
11052.43902,male,florence,62,no,yes
11557.96178,female,florence,84,no,no
10933.82353,male,florence,61,no,no
11475.44715,female,florence,74,no,yes
15978.43137,female,florence,92,no,no
17288.20784,female,florence,96,no,no
18521.95854,male,florence,82,no,no
10400,male,florence,85,no,no
18838.61789,female,florence,100,no,no
17129.26829,male,florence,72,no,yes
12078.45528,female,florence,60,no,no
17480.53922,female,florence,100,no,no
11394.11765,male,florence,93,no,no
11721.95122,female,florence,71,no,no
10624.39024,female,florence,90,no,no
16479.90196,male,florence,78,no,no
18346.39187,female,florence,82,no,no
19786.4375,female,florence,70,no,no
10339.49045,male,florence,87,no,no
16009.17073,male,florence,86,no,no
13118.13725,female,florence,81,no,no
18183.33333,female,florence,100,no,no
11652.03252,male,florence,100,no,no
15845.94959,male,florence,100,no,no
19770.52846,female,florence,81,no,no
15570.01961,female,florence,81,no,no
15863.18699,male,florence,70,no,no
16798.61789,female,florence,98,no,no
15944.30894,female,florence,100,no,no
18051.3093,male,florence,85,no,yes
10504.90196,female,florence,100,no,no
17281.21951,male,florence,60,no,no
15736.84211,male,florence,100,no,no
18509.43902,male,florence,71,no,no
11206.47561,male,florence,73,no,no
18087.15686,female,florence,78,no,no
10027.88618,male,florence,73,no,no
14759.80392,male,florence,77,no,no
13989.66667,male,florence,80,no,no
14244.87649,male,florence,90,no,no
13251.39593,male,florence,60,no,no
19099.5098,male,florence,60,no,yes
19920.3252,male,florence,74,no,no
15604.47154,male,florence,84,no,no
19799.18699,male,florence,100,no,no
18313.23659,male,florence,100,no,no
18301.66667,male,florence,100,no,no
15180.98039,male,florence,75,no,no
13948.52941,female,florence,77,no,yes
16936.94146,male,florence,80,no,no
17675.20325,male,florence,100,no,no
15786.76471,female,florence,70,no,no
19582.92683,male,florence,100,no,no
12967.00211,male,florence,75,no,no
13370.29172,female,florence,74,no,yes
13598.33333,female,florence,60,no,no
17443.08943,male,florence,76,no,no
14055.78947,male,florence,90,no,no
17645.40351,male,florence,90,no,no
16741.86992,male,florence,60,no,no
16796.07843,female,florence,100,no,no
17872.53659,female,florence,100,no,no
14441.53039,male,florence,70,no,no
17158.13008,male,florence,71,no,no
14361.59236,female,florence,100,no,no
19299.34146,female,florence,67,no,yes
14443.09314,male,florence,100,no,no
17340.68627,female,florence,100,no,no
17291.57895,male,florence,70,no,yes
14338.52157,female,florence,100,no,no
11433.73821,male,florence,60,no,yes
18043.03922,female,florence,74,no,no
16573.83902,female,florence,100,no,no
11869.9187,female,florence,83,no,no
13798.01569,male,florence,75,no,no
15474.56875,female,florence,100,no,no
19168.33333,male,florence,75,no,no
18334.54065,female,florence,74,no,no
15112.57805,male,florence,100,no,no
17479.34472,female,florence,65,no,no
12854.38211,male,florence,82,no,no
17203.01401,female,florence,88,no,no
10569.90526,female,florence,100,no,no
16578.94737,female,florence,97,no,no
13381.0935,female,florence,76,no,no
13518.86179,male,florence,80,no,no
15502.94118,female,florence,99,no,no
18627.45098,male,florence,93,no,no
15477.11382,female,florence,75,no,no
11550.28455,female,florence,96,no,no
14382.53659,female,florence,70,no,no
13400.35088,male,florence,81,no,no
15294.63235,female,florence,100,no,no
11828.70325,male,florence,60,no,no
15323.03922,male,florence,80,no,no
11918.9193,female,florence,90,no,no
10521.95122,male,florence,77,no,yes
10496.41463,male,florence,70,no,no
14883.26179,male,florence,70,no,no
19289.02439,male,florence,60,no,no
11246.10526,male,florence,100,no,no
11552.2807,male,florence,83,no,no
11558.13008,male,florence,100,no,no
10920.58824,female,florence,87,no,yes
17649,female,florence,62,no,no
12849.80392,female,florence,100,no,no
16877.45098,female,florence,60,no,no
17292.98246,male,florence,100,no,no
12300,male,florence,82,no,no
15208.94309,female,florence,100,no,yes
13512.7451,female,florence,68,no,no
18006.13725,female,florence,60,no,no
14857.01754,female,florence,72,no,no
16547.70701,male,florence,60,no,no
11780.94715,male,florence,83,no,no
13964.95098,male,florence,100,no,no
14578.45528,male,florence,60,no,no
10674.79675,female,florence,68,no,no
16698.11471,female,florence,60,no,no
17285.56911,female,florence,67,no,no
10529.6748,female,florence,88,no,no
11888.21138,female,florence,100,no,no
11867.36842,male,florence,78,no,no
14719.9187,female,florence,100,no,no
11745.22293,male,florence,70,no,no
18320.58824,male,florence,75,no,no
19090.86875,female,florence,97,no,no
11970.1626,male,florence,65,no,no
15978.52632,male,florence,62,no,yes
11417.19298,male,florence,70,no,no
16018.29268,male,florence,77,no,no
19938.21138,female,florence,97,no,no
19737.54065,female,florence,82,no,no
10661.78862,female,florence,68,no,yes
16452.36992,female,florence,79,no,no
16078.21138,female,florence,74,no,no
11474.52229,male,florence,60,no,no
10442.47967,female,florence,85,no,no
10906.37255,female,florence,97,no,no
12254.87805,female,florence,63,no,no
19841.86992,female,florence,82,no,no
19981.37255,female,florence,63,no,yes
14346.95122,female,florence,81,no,no
12779.26829,male,florence,67,no,no
13703.44878,female,florence,87,no,no
18378.69919,male,florence,70,no,no
12842.60163,female,florence,100,no,no
16784.19789,female,florence,84,no,no
12715.60976,male,florence,100,no,no
11410.1626,female,florence,100,no,yes
10181.52866,female,florence,67,no,yes
14171.29837,female,florence,96,no,no
17989.31863,male,florence,100,no,no
10505.41626,female,florence,87,no,yes
19203.7,female,florence,83,no,no
14203.86179,male,florence,68,no,yes
18325.71228,female,florence,98,no,no
19693.26748,male,florence,100,no,no
13079.74522,female,florence,70,no,no
11963.49593,female,florence,100,no,no
15981.41545,male,florence,95,no,no
15849.01961,female,florence,95,no,yes
11069.42675,female,florence,76,no,no
18404.21569,female,florence,60,no,no
12435.08772,female,florence,78,no,no
13657.31707,male,florence,100,no,no
13393.12102,male,florence,100,no,no
17346.37255,male,florence,74,no,no
14981.4,female,florence,68,no,no
12485.77236,male,florence,70,no,no
15330.625,male,florence,100,no,no
18048.43922,male,florence,88,no,no
16086.58537,female,florence,79,no,no
10798.52941,male,florence,71,no,no
19894.33123,male,florence,60,no,no
12740.12739,male,florence,60,no,no
19727.07317,male,florence,66,no,no
11570.88039,male,florence,73,no,no
12804.96815,female,florence,99,no,no
19931.86275,male,florence,65,no,no
14433.384,male,florence,62,no,no
19652.0625,female,florence,74,no,no
18910.92958,female,florence,95,no,no
18780.39216,male,florence,63,no,no
18076.34146,male,florence,93,no,no
10329.11765,male,florence,60,no,no
16753.65854,female,florence,96,no,no
16902.39216,male,florence,90,no,no
11589.8374,male,florence,98,no,no
13139.8374,male,florence,74,no,yes
13124.78049,male,florence,60,no,no
14133.73984,female,florence,88,no,no
10265.625,female,florence,98,no,no
16572.7065,female,florence,86,no,yes
15985.56911,female,florence,81,no,no
13570.97561,female,florence,98,no,no
15174.5098,female,florence,80,no,no
15861.00732,male,florence,93,no,no
12339.21569,female,florence,100,no,no
17722.40098,male,florence,62,no,yes
15306.91057,female,florence,72,no,no
10733.45333,female,florence,65,no,no
10017.10569,female,florence,70,no,no
14070.52846,female,florence,70,no,no
18603.33333,male,florence,85,no,no
14935.78947,female,florence,100,no,no
17383.85965,male,florence,80,no,no
17213.82114,female,florence,61,no,no
17383.85965,male,florence,64,no,no
18159.37398,female,florence,65,no,yes
15350.73684,male,florence,98,no,no
16435.36585,male,florence,70,no,no
19570.55203,male,florence,67,no,no
17820.3252,male,florence,100,no,no
17567.31707,female,florence,100,no,no
10074.47154,female,florence,71,no,no
19915.19608,male,florence,90,no,no
11188.23529,female,florence,92,no,no
16425,female,florence,96,no,no
12318.43137,female,florence,100,no,no
18709.41656,female,florence,93,no,no
16967.15686,female,florence,100,no,no
15995.96341,male,florence,77,no,no
10786.66667,female,florence,62,no,yes
13964.21569,female,florence,80,no,yes
16880.79216,female,florence,100,no,no
17725.20325,female,florence,75,no,no
17422.35772,male,florence,78,no,no
14495.93496,male,florence,97,no,no
11417.15686,male,florence,85,no,no
14334.64211,female,florence,95,no,no
15256.09756,male,florence,92,no,no
17533.73984,female,florence,63,no,no
17584.70563,male,florence,93,no,no
10256.39106,male,florence,85,no,no
17238.14228,female,florence,100,no,no
11798.37398,female,florence,81,no,no
14331,female,florence,60,no,no
15293.13725,female,florence,74,no,yes
10424.56911,male,florence,97,no,no
10207.31707,male,florence,64,no,no
11544.92647,male,florence,67,no,no
19860.50244,female,florence,90,no,no
19882.84632,male,florence,60,no,no
19468.27805,female,florence,92,no,no
12608.42105,female,florence,90,no,no
18715.17553,male,florence,66,no,no
14319.9187,female,florence,72,no,no
16829.30813,male,florence,81,no,no
12958.71228,female,florence,73,no,no
13830.35088,female,florence,60,no,no
14687.9121,male,florence,70,no,no
13749.07,male,florence,62,no,yes
18173.02195,female,florence,73,no,no
13017.54902,male,florence,74,no,no
14196.99187,male,florence,100,no,no
12064.73333,male,florence,72,no,no
11098.78049,female,florence,60,no,no
19293.86667,male,florence,94,no,no
15472.54902,female,florence,100,no,yes
12080.32484,female,florence,74,no,no
